fips,county,state,nearest_prog_id,nearest_drive_min,nearest_gc_miles
19103,Johnson,Iowa,22,7.025,1.5823314125717198
19105,Jones,Iowa,22,66.345,37.440871297716576
19107,Keokuk,Iowa,22,78.99333333333334,39.9380185985647
19109,Kossuth,Iowa,44,173.60166666666666,106.7926564120699
19111,Lee,Iowa,22,132.32833333333332,76.53969204359241
19113,Linn,Iowa,22,40.33166666666667,24.442746685836436
19115,Louisa,Iowa,22,68.18166666666667,33.65638027340117
19117,Lucas,Iowa,22,169.07333333333332,101.60022980865813
19119,Lyon,Iowa,54,206.06166666666667,147.75211855508834
19121,Madison,Iowa,54,147.76333333333332,103.50197743678493
19123,Mahaska,Iowa,22,110.81166666666667,61.534419544920496
19125,Marion,Iowa,22,145.78833333333333,80.04590251465208
19127,Marshall,Iowa,22,113.75166666666668,75.87191423557219
19129,Mills,Iowa,54,40.861666666666665,20.39945290182774
19131,Mitchell,Iowa,44,86.43333333333334,50.49116688253483
19133,Monona,Iowa,54,91.775,55.799461763754955
19135,Monroe,Iowa,22,147.48,79.16296279239442
19137,Montgomery,Iowa,54,79.55833333333334,45.31418097095552
19139,Muscatine,Iowa,22,55.77166666666667,27.920003235437537
19141,O'Brien,Iowa,54,203.12,130.29280455306002
19143,Osceola,Iowa,54,214.20166666666668,148.0907064233985
19145,Page,Iowa,54,104.79333333333334,54.109134850509705
19147,Palo Alto,Iowa,44,213.20833333333334,128.17196532803817
19149,Plymouth,Iowa,54,141.35166666666666,103.80478389550004
19151,Pocahontas,Iowa,54,221.19,121.80008109173059
19153,Polk,Iowa,22,129.43666666666667,107.97264305628875
19155,Pottawattamie,Iowa,54,20.41,9.645255229646398
19157,Poweshiek,Iowa,22,76.85833333333333,55.607868613392554
19159,Ringgold,Iowa,46,168.25,115.69477871257165
19161,Sac,Iowa,54,159.36333333333332,89.8779356763523
19163,Scott,Iowa,22,72.44833333333332,51.41235163232935
19165,Shelby,Iowa,54,71.97166666666666,44.029347511309254
19167,Sioux,Iowa,54,174.46,126.52504338044837
19169,Story,Iowa,22,152.59666666666666,108.73276541557588
19171,Tama,Iowa,22,105.51833333333335,58.17242491032823
19173,Taylor,Iowa,54,142.88833333333332,75.99283293088888
19175,Union,Iowa,54,150.28,87.38816128040565
19177,Van Buren,Iowa,22,117.06333333333333,66.65829200829283
19179,Wapello,Iowa,22,121.22333333333333,63.464536183445745
19181,Warren,Iowa,22,152.175,107.29955419414117
19183,Washington,Iowa,22,45.11833333333333,21.871325482022208
19185,Wayne,Iowa,46,184.40333333333334,132.40498881097258
19187,Webster,Iowa,44,210.32666666666668,137.01509031666444
19189,Winnebago,Iowa,44,120.63166666666666,76.11931301981609
19191,Winneshiek,Iowa,44,101.53333333333333,60.783290842030475
19193,Woodbury,Iowa,54,118.03,86.96166931854309
19195,Worth,Iowa,44,107.115,59.758704183762575
19197,Wright,Iowa,44,168,110.16460201763547
20001,Allen,Kansas,29,124.71000000000001,90.04060764205298
20003,Anderson,Kansas,29,94.75166666666668,65.82947134389208
20005,Atchison,Kansas,46,73.63000000000001,45.847569003755495
20007,Barber,Kansas,74,254.13166666666666,133.37503198949221
20009,Barton,Kansas,46,276.54833333333335,230.33327268221265
20011,Bourbon,Kansas,29,105.35666666666665,84.02946892364925
20013,Brown,Kansas,46,119.08833333333334,72.07838787205043
20015,Butler,Kansas,74,187.26666666666668,157.6003618281956
20017,Chase,Kansas,29,147.995,115.5364457847695
20019,Chautauqua,Kansas,74,202.06166666666667,133.34090508615378
20021,Cherokee,Kansas,29,172.84666666666666,134.43056163255974
20023,Cheyenne,Kansas,12,210.25166666666667,164.63467835384367
20025,Clark,Kansas,74,332.93833333333333,182.67069573817577
20027,Clay,Kansas,46,191.91666666666666,137.59308283949088
20029,Cloud,Kansas,54,221.00833333333333,147.46112261498598
20031,Coffey,Kansas,29,104.77833333333334,82.67807367760507
20033,Comanche,Kansas,74,261.935,159.85549322787847
20035,Cowley,Kansas,74,159.38500000000002,120.35005684790849
20037,Crawford,Kansas,29,138.86666666666667,112.04954143373651
20039,Decatur,Kansas,12,295.6716666666667,231.18420333547297
20041,Dickinson,Kansas,46,170.43333333333334,139.03544797626517
20043,Doniphan,Kansas,46,84.11,55.347309360705864
20045,Douglas,Kansas,46,54.315000000000005,37.70707802560398
20047,Edwards,Kansas,74,321.37666666666667,196.98919944558295
20049,Elk,Kansas,29,223.6,143.31366809561513
20051,Ellis,Kansas,46,280.4183333333333,255.72443662222338
20053,Ellsworth,Kansas,46,233.68833333333333,200.05225583746866
20055,Finney,Kansas,12,343.8066666666667,246.1728506159755
20057,Ford,Kansas,74,312.245,209.34276396196026
20059,Franklin,Kansas,29,64.99166666666666,46.926102228870256
20061,Geary,Kansas,46,142.5366666666667,121.4440624962234
20063,Gove,Kansas,12,285.93333333333334,242.91383981716965
20065,Graham,Kansas,12,311.18666666666667,266.7095446464613
20067,Grant,Kansas,12,363.39833333333337,240.20854725152762
20069,Gray,Kansas,74,358.35,223.92663439599318
20071,Greeley,Kansas,12,294.69,186.62046807874628
20073,Greenwood,Kansas,29,181.83666666666667,120.15126893489881
20075,Hamilton,Kansas,12,289.2683333333333,205.5058592386125
20077,Harper,Kansas,74,203.13666666666668,123.75033394963806
20079,Harvey,Kansas,74,199.74666666666664,177.40823627105135
20081,Haskell,Kansas,74,346.7866666666667,234.21626465468304
20083,Hodgeman,Kansas,74,342.6116666666667,222.43852007358947
20085,Jackson,Kansas,46,103.08500000000001,66.71946762605182
20087,Jefferson,Kansas,46,80.5,44.90047393451516
20089,Jewell,Kansas,54,228.565,155.04695832063786
20091,Johnson,Kansas,29,24.21333333333333,11.462996392321855
20093,Kearny,Kansas,12,321.5433333333333,229.69161385065723
20095,Kingman,Kansas,74,225.45499999999998,150.89012233112135
20097,Kiowa,Kansas,74,291.9916666666667,175.62608574419178
20099,Labette,Kansas,29,192.67666666666668,129.12772048747436
20101,Lane,Kansas,12,332.7883333333333,248.57211025169113
20103,Leavenworth,Kansas,46,46.044999999999995,23.06569386529907
20105,Lincoln,Kansas,46,236.39166666666668,193.71983334691214
20107,Linn,Kansas,29,88.13666666666667,57.41447756257698
20109,Logan,Kansas,12,257.9116666666667,213.49327279781173
20111,Lyon,Kansas,29,116.39666666666668,95.3823565849075
20113,McPherson,Kansas,29,212.91833333333335,170.1143874839266
20115,Marion,Kansas,29,184.54,144.80670737080172
20117,Marshall,Kansas,54,162.88833333333332,105.2900220375468
20119,Meade,Kansas,74,310.60833333333335,204.08763901727815
20121,Miami,Kansas,29,55.086666666666666,34.043738826290884
20123,Mitchell,Kansas,46,256.915,194.21001487136897
20125,Montgomery,Kansas,29,207.025,144.73484558374295
20127,Morris,Kansas,46,154.22833333333335,111.13733523704285
20129,Morton,Kansas,106,290.3183333333333,238.46707671031282
20131,Nemaha,Kansas,46,142.05833333333334,90.31176581790054
20133,Neosho,Kansas,29,162.64,107.78532506173985
20135,Ness,Kansas,46,352.5683333333333,289.52646037918043
20137,Norton,Kansas,54,312.10166666666663,227.38200565600275
20139,Osage,Kansas,46,102.18,66.68864062438746
20141,Osborne,Kansas,54,293.9433333333333,191.34328813544806
20143,Ottawa,Kansas,46,209.34333333333333,166.59666300070913
20145,Pawnee,Kansas,46,308.55333333333334,254.4795302871688
20147,Phillips,Kansas,54,289.48833333333334,205.04363345040423
20149,Pottawatomie,Kansas,46,128.19166666666666,94.80482796504542
20151,Pratt,Kansas,74,256.8566666666667,164.44078607498594
20153,Rawlins,Kansas,12,250.79166666666666,201.14216803363607
20155,Reno,Kansas,74,222.81833333333333,179.28618302197262
20157,Republic,Kansas,54,192.975,132.8943152828196
20159,Rice,Kansas,29,249.69166666666666,200.08722857914057
20161,Riley,Kansas,46,143.48333333333332,110.47754978626732
20163,Rooks,Kansas,46,315.7433333333333,254.199990249242
20165,Rush,Kansas,46,306.9116666666667,256.22085871281394
20167,Russell,Kansas,46,256.74,228.80565992875566
20169,Saline,Kansas,46,191.87666666666667,163.85402723232164
20171,Scott,Kansas,12,301.255,227.71429291287694
20173,Sedgwick,Kansas,74,167.90166666666667,152.25973546862332
20175,Seward,Kansas,74,306.21,219.24310519047975
20177,Shawnee,Kansas,46,73.97666666666667,60.75429835776488
20179,Sheridan,Kansas,12,269.03166666666664,234.4317740784444
20181,Sherman,Kansas,12,192.435,167.97045100876727
20183,Smith,Kansas,54,266.7583333333333,180.5350543580785
20185,Stafford,Kansas,74,277.6566666666667,187.37241238954607
20187,Stanton,Kansas,12,339.26666666666665,224.18895989920765
20189,Stevens,Kansas,106,328.7083333333333,250.49875781005755
20191,Sumner,Kansas,74,144.24833333333333,126.08048791221847
20193,Thomas,Kansas,12,230.05333333333334,203.23595640533196
20195,Trego,Kansas,12,302.31333333333333,269.56431142118805
20197,Wabaunsee,Kansas,46,125.28833333333334,86.26415129244661
20199,Wallace,Kansas,12,245.68833333333333,174.76847941390938
20201,Washington,Kansas,54,170.67666666666668,116.474972645243
20203,Wichita,Kansas,12,324.7916666666667,205.90354545333759
20205,Wilson,Kansas,29,183.06166666666667,123.08743645512843
20207,Woodson,Kansas,29,137.42333333333332,101.75565475332208
20209,Wyandotte,Kansas,46,13.7,7.507776837044814
21001,Adair,Kentucky,31,121.42666666666668,82.9694432067718
21003,Allen,Kentucky,86,84.03999999999999,53.310207542093764
21005,Anderson,Kentucky,30,38.42166666666667,22.852549456677085
21007,Ballard,Kentucky,86,179.96166666666667,135.79787276006317
21009,Barren,Kentucky,86,108.37333333333332,76.13590547455763
21011,Bath,Kentucky,30,64.66333333333334,42.2445282864301
21013,Bell,Kentucky,30,154.875,103.30374169014716
21015,Boone,Kentucky,71,27.925,14.218336774525518
21017,Bourbon,Kentucky,30,30.948333333333334,18.365951428633664
21019,Boyd,Kentucky,30,138.23,103.57092135727525
21021,Boyle,Kentucky,30,51.60666666666667,31.61027968810299
21023,Bracken,Kentucky,71,63.535,38.1493785194477
21025,Breathitt,Kentucky,30,112.72666666666667,71.15418703057388
21027,Breckinridge,Kentucky,31,84.815,48.9516721308972
21029,Bullitt,Kentucky,31,36.88166666666667,16.457773661630895
21031,Butler,Kentucky,86,102.305,74.58321528951993
21033,Caldwell,Kentucky,86,123.63333333333334,90.44472347275493
21035,Calloway,Kentucky,86,143.925,89.99217753254631
21037,Campbell,Kentucky,71,16.865,8.18424692947814
21039,Carlisle,Kentucky,86,197.45833333333334,128.91849239494758
21041,Carroll,Kentucky,31,59.343333333333334,43.759727811489334
21043,Carter,Kentucky,30,113.41000000000001,82.21760645015013
21045,Casey,Kentucky,30,83.43666666666667,55.541380908721614
21047,Christian,Kentucky,86,78.56666666666666,59.43604804949001
21049,Clark,Kentucky,30,33.13333333333333,17.883990840062303
21051,Clay,Kentucky,30,118.47833333333332,72.65797657486394
21053,Clinton,Kentucky,30,138.88333333333333,97.35679176443615
21055,Crittenden,Kentucky,86,146.04166666666666,109.02424196147399
21057,Cumberland,Kentucky,86,154.83166666666665,90.03672693485342
21059,Daviess,Kentucky,31,134.625,81.20152924051018
21061,Edmonson,Kentucky,86,103.89666666666668,78.62726768735465
21063,Elliott,Kentucky,30,117.265,76.24061797160927
21065,Estill,Kentucky,30,62.57833333333333,35.98010931049091
21067,Fayette,Kentucky,30,4.596666666666667,1.1017599545114731
21069,Fleming,Kentucky,30,85.765,49.712025941624084
21071,Floyd,Kentucky,30,148.4116666666667,101.8612743001343
21073,Franklin,Kentucky,30,40.068333333333335,22.60416515214722
21075,Fulton,Kentucky,85,162.29,111.45792321877205
21077,Gallatin,Kentucky,71,54.60166666666667,31.603016266960978
21079,Garrard,Kentucky,30,47.78666666666666,26.740288511799626
21081,Grant,Kentucky,71,47.861666666666665,31.565556482707954
21083,Graves,Kentucky,86,164.515,110.82626137764366
21085,Grayson,Kentucky,31,88,61.80652368003979
21087,Green,Kentucky,31,105.41499999999999,68.92737156502301
21089,Greenup,Kentucky,30,141.55166666666668,98.79529777822131
21091,Hancock,Kentucky,31,108.70333333333333,63.314021843954
21093,Hardin,Kentucky,31,61.111666666666665,36.175893682979385
21095,Harlan,Kentucky,30,194.21,106.64738271747639
21097,Harrison,Kentucky,30,52.32333333333334,28.279806022427124
21099,Hart,Kentucky,31,85.19333333333334,67.42654871907455
21101,Henderson,Kentucky,31,154.64333333333335,103.31970427976849
21103,Henry,Kentucky,31,50.58166666666667,33.14413407337863
21105,Hickman,Kentucky,85,186.11166666666668,121.24892190761665
21107,Hopkins,Kentucky,86,126.24333333333334,89.9193367477579
21109,Jackson,Kentucky,30,105.11833333333334,51.95866280907057
21111,Jefferson,Kentucky,31,12.206666666666667,4.696908115499457
21113,Jessamine,Kentucky,30,19.686666666666667,11.015237389822651
21115,Johnson,Kentucky,30,132.46166666666667,93.09384486660278
21117,Kenton,Kentucky,71,22.9,9.199557734645564
21119,Knott,Kentucky,30,161.65666666666667,98.37875073474468
21121,Knox,Kentucky,30,121.32333333333332,84.45122758029451
21123,Larue,Kentucky,31,68.28999999999999,48.87484721020363
21125,Laurel,Kentucky,30,93.24666666666667,68.96587014884113
21127,Lawrence,Kentucky,30,167.125,99.52259835578421
21129,Lee,Kentucky,30,96.63000000000001,53.45890718148408
21131,Leslie,Kentucky,30,150.075,88.59334875364286
21133,Letcher,Kentucky,30,180.88,111.36125827212854
21135,Lewis,Kentucky,30,127.83999999999999,72.58912445340428
21137,Lincoln,Kentucky,30,62.68833333333334,39.72876140532746
21139,Livingston,Kentucky,86,149.8,109.85355805519623
21141,Logan,Kentucky,86,68.11999999999999,49.67901641078255
21143,Lyon,Kentucky,86,119.92166666666667,95.34859613994541
21145,McCracken,Kentucky,86,152.86666666666667,120.16076737606956
21147,McCreary,Kentucky,30,129.59166666666667,91.29018564225473
21149,McLean,Kentucky,86,140.08166666666665,97.66138321002249
21151,Madison,Kentucky,30,47.89333333333333,25.536075246085105
21153,Magoffin,Kentucky,30,111.455,81.68080818203588
21155,Marion,Kentucky,30,79.01666666666667,53.21130384194632
21157,Marshall,Kentucky,86,142.53,100.07966175370481
21159,Martin,Kentucky,30,171.43666666666667,109.243036373163
21161,Mason,Kentucky,71,86.45166666666667,52.77807493444061
21163,Meade,Kentucky,31,58.44166666666667,30.32701376287556
21165,Menifee,Kentucky,30,86.565,49.91986593812952
21167,Mercer,Kentucky,30,47.013333333333335,25.383890899816475
21169,Metcalfe,Kentucky,86,126.51666666666667,87.07413841131013
21171,Monroe,Kentucky,86,129.2,71.52775070061139
21173,Montgomery,Kentucky,30,53.85,31.98025032744447
21175,Morgan,Kentucky,30,109.07333333333332,67.86733190120637
21177,Muhlenberg,Kentucky,86,116.15666666666667,78.06222557980556
21179,Nelson,Kentucky,31,53.735,33.52318833976725
21181,Nicholas,Kentucky,30,52.705000000000005,33.05120615501881
21183,Ohio,Kentucky,86,123.53666666666666,91.39668572265037
21185,Oldham,Kentucky,31,30.386666666666667,17.75075597603777
21187,Owen,Kentucky,30,65.66,38.6374972673608
21189,Owsley,Kentucky,30,108.08166666666666,60.19810569879177
21191,Pendleton,Kentucky,71,54.394999999999996,30.331269175399125
21193,Perry,Kentucky,30,134.57666666666668,89.2503552798776
21195,Pike,Kentucky,30,185.5883333333333,120.18236767940937
21197,Powell,Kentucky,30,60.480000000000004,36.33660451218583
21199,Pulaski,Kentucky,30,91.18333333333334,65.30587919763667
21201,Robertson,Kentucky,30,78.45833333333333,41.75055643830348
21203,Rockcastle,Kentucky,30,68.11999999999999,45.87327716161894
21205,Rowan,Kentucky,30,84.06666666666666,58.77298733295472
21207,Russell,Kentucky,30,109.80333333333333,75.60568231969691
21209,Scott,Kentucky,30,26.8,14.04071372559741
21211,Shelby,Kentucky,31,39.975,28.050076646672483
21213,Simpson,Kentucky,86,57.84666666666667,42.70172667810362
21215,Spencer,Kentucky,31,41.84,25.11625730987213
21217,Taylor,Kentucky,30,99.525,65.73113873152721
21219,Todd,Kentucky,86,86.2,50.65951958136183
21221,Trigg,Kentucky,86,97.40333333333334,75.19673377805228
21223,Trimble,Kentucky,31,58.66166666666666,33.99232896471219
21225,Union,Kentucky,86,180.19333333333333,121.52310500565099
21227,Warren,Kentucky,86,76.8,60.461215174575095
21229,Washington,Kentucky,30,62.43833333333334,42.65343621316314
21231,Wayne,Kentucky,30,123.30833333333334,84.66719109152187
21233,Webster,Kentucky,86,157.345,105.82235978244674
21235,Whitley,Kentucky,30,122.23666666666666,86.58957780339831
21237,Wolfe,Kentucky,30,81.74166666666666,57.98443653987894
21239,Woodford,Kentucky,30,21.076666666666664,12.062211867433051
22001,Acadia,Louisiana,32,181.925,137.38461334982503
22003,Allen,Louisiana,34,196.67666666666668,137.89472703133444
22005,Ascension,Louisiana,32,72.00166666666668,54.852465421924
22007,Assumption,Louisiana,32,109.00500000000001,58.90552840551291
22009,Avoyelles,Louisiana,34,174.55,139.92448593842335
22011,Beauregard,Louisiana,34,186.355,124.6943613669343
22013,Bienville,Louisiana,34,83.21000000000001,40.32635256528739
22015,Bossier,Louisiana,34,19.766666666666666,8.065725235524377
22017,Caddo,Louisiana,34,4.8,2.4021129267298997
22019,Calcasieu,Louisiana,90,164.50833333333333,132.79302258470426
22021,Caldwell,Louisiana,34,154.215,100.78504673738338
22023,Cameron,Louisiana,90,210.855,132.07674942992506
22025,Catahoula,Louisiana,49,178.51333333333332,105.82972466183121
22027,Claiborne,Louisiana,34,81.22333333333333,48.56825325707267
22029,Concordia,Louisiana,49,153.27,95.11443060682865
22031,De Soto,Louisiana,34,50.57833333333333,24.920732415797502
22033,East Baton Rouge,Louisiana,32,92.84166666666667,69.96273502532284
22035,East Carroll,Louisiana,49,118.46000000000001,65.9452215952896
22037,East Feliciana,Louisiana,32,150.79833333333332,84.62373178821404
22039,Evangeline,Louisiana,34,190.13166666666666,148.66609196398025
22041,Franklin,Louisiana,49,137.43166666666667,89.71485005655279
22043,Grant,Louisiana,34,149.5883333333333,97.23339210596932
22045,Iberia,Louisiana,32,153.44666666666666,103.37902621294344
22047,Iberville,Louisiana,32,104.26666666666667,72.01229922098362
22049,Jackson,Louisiana,34,113.51833333333335,66.64425843331404
22051,Jefferson,Louisiana,32,23.591666666666665,4.234962525079375
22053,Jefferson Davis,Louisiana,90,198.72666666666666,162.74280851913673
22055,Lafayette,Louisiana,32,162.905,118.31793527288053
22057,Lafourche,Louisiana,32,62.585,37.849348595888266
22059,LaSalle,Louisiana,34,199.43166666666667,106.77107929388207
22061,Lincoln,Louisiana,34,80.29666666666667,65.17814258507255
22063,Livingston,Louisiana,32,95.05833333333334,58.087380845515604
22065,Madison,Louisiana,49,81.26666666666667,59.851897657612554
22067,Morehouse,Louisiana,34,146.20499999999998,110.96316284818285
22069,Natchitoches,Louisiana,34,78.53999999999999,63.35329690402967
22071,Orleans,Louisiana,33,5.33,2.000975128607294
22073,Ouachita,Louisiana,34,117.55166666666668,94.9522372828798
22075,Plaquemines,Louisiana,33,53.11666666666667,18.95145051160715
22077,Pointe Coupee,Louisiana,32,133.92833333333334,97.35825825054172
22079,Rapides,Louisiana,34,129.455,112.63440353960534
22081,Red River,Louisiana,34,68.34666666666666,39.728930438452544
22083,Richland,Louisiana,49,120.34166666666667,90.3679958629819
22085,Sabine,Louisiana,34,98.21666666666667,63.48057777705201
22087,St. Bernard,Louisiana,33,21.348333333333336,8.516085789247983
22089,St. Charles,Louisiana,32,32.065000000000005,17.612169010017116
22091,St. Helena,Louisiana,32,108.85666666666665,67.86490024466627
22093,St. James,Louisiana,32,64.05666666666667,39.36423274004134
22095,St. John the Baptist,Louisiana,32,42.25,26.818507423169883
22097,St. Landry,Louisiana,32,171.89166666666668,127.03912469801406
22099,St. Martin,Louisiana,32,156.90666666666667,106.56847784459039
22101,St. Mary,Louisiana,32,130.31666666666666,76.79194811054569
22103,St. Tammany,Louisiana,32,67.11666666666666,30.527496274849316
22105,Tangipahoa,Louisiana,32,81.30166666666668,47.069020960514685
22107,Tensas,Louisiana,49,137.12166666666664,70.4721929652226
22109,Terrebonne,Louisiana,32,73.87666666666668,45.92949320626854
22111,Union,Louisiana,34,112.91166666666666,82.05635435160974
22113,Vermilion,Louisiana,32,186.62666666666667,124.45438534198519
22115,Vernon,Louisiana,34,143.72,100.47775926697764
22117,Washington,Louisiana,32,111.15333333333334,61.113140330037574
22119,Webster,Louisiana,34,58.99333333333333,28.831563108423993
22121,West Baton Rouge,Louisiana,32,106.42,78.05284868312717
22123,West Carroll,Louisiana,49,144.38166666666666,80.60771108930658
22125,West Feliciana,Louisiana,32,153.76333333333332,103.42800294074677
22127,Winn,Louisiana,34,125.945,73.87882732810552
23001,Androscoggin,Maine,37,168.11,129.5396321554254
23003,Aroostook,Maine,37,466.80333333333334,334.3586342123571
23005,Cumberland,Maine,37,135.88666666666666,103.76441702484071
23007,Franklin,Maine,37,240.23,168.17088250392075
23009,Hancock,Maine,37,313.67333333333335,195.99667404112319
23011,Kennebec,Maine,37,213.04166666666666,155.95306816361986
23013,Knox,Maine,37,244.71666666666667,155.94436061834128
23015,Lincoln,Maine,37,201.59666666666666,138.97220231626162
23017,Oxford,Maine,37,207.88666666666668,135.1797734369987
23019,Penobscot,Maine,37,297.065,211.99356259861767
23021,Piscataquis,Maine,37,305.56666666666666,219.1977061979708
23023,Sagadahoc,Maine,37,181.255,126.18906547865137
23025,Somerset,Maine,37,248.92333333333332,184.04516405101913
23027,Waldo,Maine,37,257.05833333333334,178.0112490904919
23029,Washington,Maine,37,423.12166666666667,249.92046383793067
23031,York,Maine,37,116.75333333333333,77.1124936933651
24001,Allegany,Maryland,99,83.39666666666668,60.508848541711934
24003,Anne Arundel,Maryland,40,39.49166666666667,15.683210064155107
24005,Baltimore,Maryland,101,7.7733333333333325,2.623846719382171
24009,Calvert,Maryland,14,71.81333333333333,36.435903130521055
24011,Caroline,Maryland,40,101.90166666666667,50.39093154036018
24013,Carroll,Maryland,101,45.190000000000005,21.193380761455387
24015,Cecil,Maryland,40,61.72,41.35117297368607
24017,Charles,Maryland,14,49.915,22.685174104265236
24019,Dorchester,Maryland,40,130.84166666666667,59.17033799593586
24021,Frederick,Maryland,124,53.01166666666666,33.71858716848962
24023,Garrett,Maryland,99,72.96333333333334,36.03074549336834
24025,Harford,Maryland,40,42.9,21.64231678373394
24027,Howard,Maryland,101,32.27,13.787649343675039
24029,Kent,Maryland,78,106.475,66.98728297844458
24031,Montgomery,Maryland,124,15.795,6.114651610470164
24033,Prince George's,Maryland,16,20.401666666666664,7.06166887421089
24035,Queen Anne's,Maryland,40,82.41000000000001,30.523130235919655
24037,St. Mary's,Maryland,14,94.96333333333334,48.28395522411322
24039,Somerset,Maryland,94,177.49333333333334,93.08237129494334
24041,Talbot,Maryland,40,100.02166666666668,45.24798621101666
24043,Washington,Maryland,124,74.67333333333333,54.6099784044399
24045,Wicomico,Maryland,40,158.97833333333335,83.60655336971186
24047,Worcester,Maryland,94,186.495,115.51865534588444
24510,Baltimore,Maryland,39,8.385,1.666450354142221
25001,Barnstable,Massachusetts,35,98.99833333333332,58.660169991196355
25003,Berkshire,Massachusetts,58,69.125,31.406927945538563
25005,Bristol,Massachusetts,82,43.968333333333334,15.521551805707036
25007,Dukes,Massachusetts,82,149.48166666666665,49.93261938679865
25009,Essex,Massachusetts,37,36.50666666666667,19.3507545303791
25011,Franklin,Massachusetts,38,99.97833333333332,45.74756880082151
25013,Hampden,Massachusetts,38,67.46666666666667,43.090459208610234
25015,Hampshire,Massachusetts,38,88.18833333333333,41.64629796377632
25017,Middlesex,Massachusetts,37,27.761666666666667,11.931934857334529
25019,Nantucket,Massachusetts,35,237.315,89.58622249090595
25021,Norfolk,Massachusetts,35,24.375,9.987756613940274
25023,Plymouth,Massachusetts,35,48.745,24.311829127008576
25025,Suffolk,Massachusetts,35,2.04,0.20781645852899433
25027,Worcester,Massachusetts,38,11.01,2.794605098954591
26001,Alcona,Michigan,102,224.175,138.3248316633654
26003,Alger,Michigan,98,361.365,239.45628498803507
26005,Allegan,Michigan,128,47.18666666666666,27.04839779381689
26007,Alpena,Michigan,102,253.74833333333333,164.80928484941558
26009,Antrim,Michigan,128,179.17666666666668,140.6780696514001
26011,Arenac,Michigan,102,138.61833333333334,100.4577985256019
26013,Baraga,Michigan,98,374.7433333333333,257.938331662697
26015,Barry,Michigan,128,50.406666666666666,29.203226166197222
26017,Bay,Michigan,102,100.57666666666667,75.19828653164613
26019,Benzie,Michigan,128,164.90833333333333,117.42192783768158
26021,Berrien,Michigan,128,103.03999999999999,77.74946989186849
26023,Branch,Michigan,41,112.04333333333334,71.13312329452667
26025,Calhoun,Michigan,41,86.12833333333333,70.50398136378216
26027,Cass,Michigan,128,114.07666666666667,76.88111776199975
26029,Charlevoix,Michigan,128,215.49166666666667,159.53319978603935
26031,Cheboygan,Michigan,128,251.4633333333333,184.48515097551493
26033,Chippewa,Michigan,128,307.6433333333333,242.7527373572996
26035,Clare,Michigan,128,139.67666666666668,79.45526872406995
26037,Clinton,Michigan,128,76.88666666666667,56.65442845884857
26039,Crawford,Michigan,128,170.43333333333334,126.73004278279407
26041,Delta,Michigan,98,282.24666666666667,196.16937469859738
26043,Dickinson,Michigan,98,273.77000000000004,192.58084681598842
26045,Eaton,Michigan,128,74.35,52.164480575195135
26047,Emmet,Michigan,128,231.05666666666667,174.1668448781934
26049,Genesee,Michigan,102,50.39666666666667,33.188729207271955
26051,Gladwin,Michigan,102,160.00666666666666,108.5247002001544
26053,Gogebic,Michigan,43,340.2066666666667,186.50101397470246
26055,Grand Traverse,Michigan,128,152.25,120.45698264901382
26057,Gratiot,Michigan,128,102.74166666666666,58.291908302983074
26059,Hillsdale,Michigan,41,89.61333333333333,51.59912742580313
26061,Houghton,Michigan,98,416.67333333333335,283.154057245358
26063,Huron,Michigan,102,132.605,80.3801692550102
26065,Ingham,Michigan,41,70.37666666666668,47.8355052839628
26067,Ionia,Michigan,128,46.16833333333333,29.41573507738481
26069,Iosco,Michigan,102,198.175,117.34574569290791
26071,Iron,Michigan,98,322.77000000000004,212.52767549574904
26073,Isabella,Michigan,128,99.79833333333333,61.92545662436906
26075,Jackson,Michigan,41,49.61666666666667,34.87100972162869
26077,Kalamazoo,Michigan,128,61.71333333333334,49.0932286040755
26079,Kalkaska,Michigan,128,146.39,123.49128762004496
26081,Kent,Michigan,128,7.87,2.2356235733449963
26083,Keweenaw,Michigan,98,457.48833333333334,296.7264460699011
26085,Lake,Michigan,128,100.18833333333333,68.4913348569904
26087,Lapeer,Michigan,102,57.75,26.579225693994772
26089,Leelanau,Michigan,128,188.94666666666666,133.83421148672966
26091,Lenawee,Michigan,41,61.358333333333334,29.696639444943994
26093,Livingston,Michigan,41,34.465,21.338664422822237
26095,Luce,Michigan,128,341.76,232.57080788647227
26097,Mackinac,Michigan,128,283.0933333333333,212.69721934830574
26099,Macomb,Michigan,102,32.07833333333333,14.35016722878913
26101,Manistee,Michigan,128,149.13166666666666,95.84876262630704
26103,Marquette,Michigan,98,368.33,239.15243117500853
26105,Mason,Michigan,128,105.13000000000001,77.26523826550176
26107,Mecosta,Michigan,128,66.7,49.15789987730006
26109,Menominee,Michigan,98,234.67333333333332,160.15414152962109
26111,Midland,Michigan,102,119.985,86.31799370492222
26113,Missaukee,Michigan,128,116.33999999999999,95.56179635116439
26115,Monroe,Michigan,109,45.669999999999995,25.48406089496945
26117,Montcalm,Michigan,128,64.115,33.04703465767174
26119,Montmorency,Michigan,128,236.535,159.6572698705744
26121,Muskegon,Michigan,128,47.385,33.425503090545334
26123,Newaygo,Michigan,128,61.02333333333333,34.99956913200482
26125,Oakland,Michigan,102,24.715,7.854447853214822
26127,Oceana,Michigan,128,83.08,55.86427384419534
26129,Ogemaw,Michigan,102,150.73333333333332,120.41633193358119
26131,Ontonagon,Michigan,97,398.0866666666667,251.77688545702637
